member_id,snapshot_date,tier,monthly_contribution_kes,days_since_last_contribution,days_since_last_contribution,withdrawal_surge_index,withdrawal_surge_index,par30_breach_flag,default_propensity_score,risk_band,constraint_override,constraint_override_reason,loan_outstanding_kes,loan_outstanding_kes,savings_balance_kes,savings_balance_kes,exposure_pct
STM00132,2023-05-01,Standard,2222.57,1.0,1.0,0.5,0.5,0,4.2,LOW,False,,162149.84,162149.84,153976.89,153976.89,0.0
STM00132,2023-06-01,Standard,2322.96,2.0,2.0,1.01,1.01,0,1.5,LOW,False,,231396.71,231396.71,155495.52,155495.52,0.0
STM00132,2023-07-01,Standard,2358.28,26.0,26.0,0.84,0.84,0,3.4,LOW,False,,209227.67,209227.67,156574.9,156574.9,0.0
STM00132,2023-08-01,Standard,2496.57,4.0,4.0,0.44,0.44,0,0.5,LOW,False,,307524.02,307524.02,159064.55,159064.55,0.0
STM00132,2023-09-01,Standard,2631.3,25.0,25.0,0.83,0.83,0,1.7,LOW,False,,204873.8,204873.8,161235.85,161235.85,0.0
STM00132,2023-10-01,Standard,2580.41,17.0,17.0,1.14,1.14,0,1.8,LOW,False,,188577.84,188577.84,162322.72,162322.72,0.0
STM00132,2023-11-01,Standard,2667.62,10.0,10.0,1.71,1.71,0,1.7,LOW,False,,254442.28,254442.28,164971.88,164971.88,0.0
STM00132,2023-12-01,Standard,2137.58,17.0,17.0,0.52,0.52,0,4.0,LOW,False,,281587.65,281587.65,166925.0,166925.0,0.0
STM00132,2024-01-01,Standard,2153.7,15.0,15.0,1.66,1.66,0,6.4,LOW,False,,156796.73,156796.73,138547.75,138547.75,0.0
STM00132,2024-02-01,Standard,2237.81,2.0,2.0,0.56,0.56,0,3.0,LOW,False,,232991.25,232991.25,138547.75,138547.75,0.0
STM00132,2024-03-01,Standard,2551.82,27.0,27.0,1.65,1.65,0,3.2,LOW,False,,315763.65,315763.65,172337.54,172337.54,0.0
STM00132,2024-04-01,Standard,2705.06,14.0,14.0,1.4,1.4,0,7.3,LOW,False,,126015.0,126015.0,173811.84,173811.84,0.0
STM00132,2024-05-01,Standard,2608.69,10.0,10.0,1.25,1.25,0,2.3,LOW,False,,227904.06,227904.06,175370.71,175370.71,0.0
STM00132,2024-06-01,Standard,2359.66,15.0,15.0,1.04,1.04,0,2.6,LOW,False,,205551.75,205551.75,177038.56,177038.56,0.0
STM00132,2024-07-01,Standard,2292.17,5.0,5.0,1.5,1.5,0,2.5,LOW,False,,167019.15,167019.15,178884.43,178884.43,0.0
STM00132,2024-08-01,Standard,2107.91,7.0,7.0,1.75,1.75,0,2.2,LOW,False,,301238.78,301238.78,180407.42,180407.42,0.0
STM00132,2024-09-01,Standard,2072.81,1.0,1.0,1.41,1.41,0,2.2,LOW,False,,247508.33,247508.33,181615.62,181615.62,0.0
STM00132,2024-10-01,Standard,2127.34,15.0,15.0,0.67,0.67,0,5.0,LOW,False,,162286.83,162286.83,183020.3,183020.3,0.0
STM00132,2024-11-01,Standard,2079.96,11.0,11.0,0.6,0.6,0,2.1,LOW,False,,228138.69,228138.69,184523.0,184523.0,0.0
STM00132,2024-12-01,Standard,2574.45,4.0,4.0,1.42,1.42,0,4.3,LOW,False,,127369.33,127369.33,185583.17,185583.17,0.0
STM00133,2023-01-01,Standard,2483.18,1.0,1.0,0.62,0.62,0,75.8,HIGH,False,,126168.47,126168.47,150614.14,150614.14,0.09986172991242893
STM00133,2023-02-01,Standard,2448.75,8.0,8.0,1.09,1.09,0,68.0,HIGH,False,,266474.03,266474.03,151751.38,151751.38,0.09986172991242893
STM00133,2023-03-01,Standard,2203.56,24.0,24.0,0.99,0.99,0,84.4,HIGH,False,,268227.5,268227.5,153681.72,153681.72,0.09986172991242893
STM00133,2023-04-01,Standard,2412.06,20.0,20.0,0.77,0.77,0,12.9,LOW,False,,347394.29,347394.29,155134.76,155134.76,0.09986172991242893
STM00133,2023-05-01,Standard,2563.94,15.0,15.0,0.99,0.99,0,38.7,MEDIUM,False,,187798.84,187798.84,156272.77,156272.77,0.09986172991242893
STM00133,2023-06-01,Standard,2602.96,6.0,6.0,0.8,0.8,0,56.4,MEDIUM,False,,227004.12,227004.12,157568.14,157568.14,0.09986172991242893
STM00133,2023-07-01,Standard,2320.02,25.0,25.0,0.47,0.47,0,88.9,HIGH,False,,169210.56,169210.56,158734.04,158734.04,0.09986172991242893
STM00133,2023-08-01,Standard,1976.88,5.0,5.0,1.32,1.32,0,80.7,HIGH,False,,258168.47,258168.47,160230.79,160230.79,0.09986172991242893
STM00133,2023-09-01,Standard,2325.76,23.0,23.0,1.04,1.04,0,47.0,MEDIUM,False,,354344.44,354344.44,161366.45,161366.45,0.09986172991242893
STM00133,2023-10-01,Standard,2400.89,5.0,5.0,0.77,0.77,0,76.2,HIGH,False,,198979.76,198979.76,163326.14,163326.14,0.09986172991242893
STM00133,2023-11-01,Standard,2452.28,6.0,6.0,2.49,2.49,0,83.8,HIGH,False,,162287.16,162287.16,164917.27,164917.27,0.09986172991242893
STM00133,2023-12-01,Standard,2566.89,27.0,27.0,2.39,2.39,0,24.5,LOW,False,,220691.17,220691.17,166915.33,166915.33,0.09986172991242893
STM00133,2024-01-01,Standard,2607.05,24.0,24.0,3.99,3.99,0,92.5,HIGH,False,,217476.67,217476.67,168054.61,168054.61,0.09986172991242893
STM00133,2024-02-01,Standard,2101.9,13.0,13.0,4.26,4.26,0,82.0,HIGH,False,,246060.5,246060.5,169358.04,169358.04,0.09986172991242893
STM00133,2024-03-01,Standard,591.47,15.0,15.0,3.53,3.53,0,99.1,HIGH,False,,299179.17,299179.17,138547.75,138547.75,0.09986172991242893
STM00133,2024-04-01,Standard,218.81,70.0,70.0,3.53,3.53,0,99.8,HIGH,False,,298932.66,298932.66,170071.74,170071.74,0.09986172991242893
STM00133,2024-05-01,Standard,79.68,46.0,46.0,2.37,2.37,0,96.7,HIGH,False,,296346.68,296346.68,170131.66,170131.66,0.09986172991242893
STM00133,2024-06-01,Standard,563.96,108.0,108.0,2.69,2.69,1,100.0,HIGH,False,,220974.95,220974.95,170503.11,170503.11,0.09986172991242893
STM00133,2024-07-01,Standard,529.96,96.0,96.0,4.45,4.45,1,100.0,HIGH,False,,127630.4,127630.4,170826.06,170826.06,0.09986172991242893
STM00133,2024-08-01,Standard,522.19,64.0,64.0,3.82,3.82,1,100.0,HIGH,False,,144814.99,144814.99,171334.47,171334.47,0.09986172991242893
STM00133,2024-09-01,Standard,82.06,15.0,15.0,3.93,3.93,1,94.2,HIGH,False,,260158.01,260158.01,171400.12,171400.12,0.09986172991242893
STM00133,2024-10-01,Standard,157.98,109.0,109.0,2.11,2.11,1,100.0,HIGH,False,,325394.31,325394.31,138547.75,138547.75,0.09986172991242893
STM00133,2024-11-01,Standard,565.27,109.0,109.0,3.12,3.12,1,99.7,HIGH,False,,279407.01,279407.01,171970.08,171970.08,0.09986172991242893
STM00133,2024-12-01,Standard,505.55,84.0,84.0,3.24,3.24,1,99.8,HIGH,False,,235408.59,235408.59,138547.75,138547.75,0.09986172991242893
STM00134,2023-01-01,Standard,3059.75,10.0,10.0,1.35,1.35,0,0.0,LOW,False,,141074.61,141074.61,86529.52,86529.52,0.09730117273518718
STM00134,2023-02-01,Standard,2328.03,6.0,6.0,1.62,1.62,0,0.2,LOW,False,,107239.67,107239.67,87657.9,87657.9,0.09730117273518718
STM00134,2023-03-01,Standard,2766.29,18.0,18.0,1.28,1.28,0,0.1,LOW,False,,89341.32,89341.32,89402.08,89402.08,0.09730117273518718
STM00134,2023-04-01,Standard,2373.61,20.0,20.0,1.69,1.69,0,0.7,LOW,False,,91194.91,91194.91,91425.75,91425.75,0.09730117273518718
STM00134,2023-05-01,Standard,2361.2,15.0,15.0,1.64,1.64,0,0.2,LOW,False,,130058.04,130058.04,92648.63,92648.63,0.09730117273518718
STM00134,2023-06-01,Standard,2661.68,1.0,1.0,1.38,1.38,0,0.2,LOW,False,,85472.51,85472.51,95155.52,95155.52,0.09730117273518718
STM00134,2023-07-01,Standard,2754.25,5.0,5.0,1.24,1.24,0,0.0,LOW,False,,199902.23,199902.23,96847.08,96847.08,0.09730117273518718
STM00134,2023-08-01,Standard,2322.45,7.0,7.0,0.42,0.42,0,0.3,LOW,False,,98802.8,98802.8,98873.05,98873.05,0.09730117273518718
STM00134,2023-09-01,Standard,2474.06,26.0,26.0,1.71,1.71,0,0.2,LOW,False,,133243.81,133243.81,100620.14,100620.14,0.09730117273518718
STM00134,2023-10-01,Standard,2752.4,8.0,8.0,0.65,0.65,0,0.0,LOW,False,,106969.65,106969.65,101764.21,101764.21,0.09730117273518718
STM00134,2023-11-01,Standard,2365.94,27.0,27.0,1.15,1.15,0,0.5,LOW,False,,84675.3,84675.3,103074.23,103074.23,0.09730117273518718
STM00134,2023-12-01,Standard,2394.06,20.0,20.0,1.28,1.28,0,0.5,LOW,False,,166275.34,166275.34,138547.75,138547.75,0.09730117273518718
STM00134,2024-01-01,Standard,2536.66,8.0,8.0,1.78,1.78,0,0.2,LOW,False,,75749.86,75749.86,106791.24,106791.24,0.09730117273518718
STM00134,2024-02-01,Standard,2707.42,18.0,18.0,0.85,0.85,0,0.1,LOW,False,,161186.21,161186.21,108180.33,108180.33,0.09730117273518718
STM00134,2024-03-01,Standard,2332.88,17.0,17.0,1.09,1.09,0,0.4,LOW,False,,164034.17,164034.17,109759.44,109759.44,0.09730117273518718
STM00134,2024-04-01,Standard,2982.4,11.0,11.0,1.73,1.73,0,0.1,LOW,False,,93171.29,93171.29,111738.97,111738.97,0.09730117273518718
STM00134,2024-05-01,Standard,3063.86,4.0,4.0,0.41,0.41,0,0.0,LOW,False,,167808.94,167808.94,114577.64,114577.64,0.09730117273518718
STM00134,2024-06-01,Standard,2329.92,3.0,3.0,1.31,1.31,0,0.1,LOW,False,,163979.41,163979.41,115553.06,115553.06,0.09730117273518718
STM00134,2024-07-01,Standard,2825.28,9.0,9.0,1.2,1.2,0,0.1,LOW,False,,94667.39,94667.39,116940.91,116940.91,0.09730117273518718
STM00134,2024-08-01,Standard,3043.81,24.0,24.0,1.77,1.77,0,0.1,LOW,False,,91073.29,91073.29,119775.34,119775.34,0.09730117273518718
STM00134,2024-09-01,Standard,2639.28,11.0,11.0,1.8,1.8,0,0.3,LOW,False,,92511.49,92511.49,121808.2,121808.2,0.09730117273518718
STM00134,2024-10-01,Standard,2521.23,15.0,15.0,0.49,0.49,0,0.1,LOW,False,,121203.49,121203.49,122885.33,122885.33,0.09730117273518718
STM00134,2024-11-01,Standard,2690.54,20.0,20.0,1.26,1.26,0,0.2,LOW,False,,107215.22,107215.22,124303.63,124303.63,0.09730117273518718
STM00134,2024-12-01,Standard,3014.48,12.0,12.0,0.55,0.55,0,0.1,LOW,False,,85896.28,85896.28,125691.23,125691.23,0.09730117273518718
STM00135,2023-01-01,Standard,8522.89,17.0,17.0,1.09,1.09,0,0.0,LOW,False,,84869.11,84869.11,90910.33,90910.33,0.10114200850104983
STM00135,2023-02-01,Standard,7483.99,9.0,9.0,1.11,1.11,0,0.0,LOW,False,,155176.06,155176.06,138547.75,138547.75,0.10114200850104983
STM00135,2023-03-01,Standard,7070.82,14.0,14.0,1.45,1.45,0,0.0,LOW,False,,84007.62,84007.62,103026.26,103026.26,0.10114200850104983
STM00135,2023-04-01,Standard,8533.01,5.0,5.0,0.54,0.54,0,0.0,LOW,False,,63803.99,63803.99,110975.49,110975.49,0.10114200850104983
STM00135,2023-05-01,Standard,7999.72,15.0,15.0,1.76,1.76,0,0.0,LOW,False,,81278.96,81278.96,118243.59,118243.59,0.10114200850104983
STM00135,2023-06-01,Standard,7721.31,4.0,4.0,1.07,1.07,0,0.0,LOW,False,,171874.34,171874.34,122854.57,122854.57,0.10114200850104983
STM00135,2023-07-01,Standard,8468.99,7.0,7.0,0.49,0.49,0,0.0,LOW,False,,74823.26,74823.26,128810.3,128810.3,0.10114200850104983
STM00135,2023-08-01,Standard,8697.16,4.0,4.0,1.52,1.52,0,0.0,LOW,False,,159783.88,159783.88,134241.73,134241.73,0.10114200850104983
STM00135,2023-09-01,Standard,7493.5,18.0,18.0,1.46,1.46,0,0.0,LOW,False,,94805.76,94805.76,140430.66,140430.66,0.10114200850104983
STM00135,2023-10-01,Standard,7914.31,27.0,27.0,1.15,1.15,0,0.0,LOW,False,,151179.29,151179.29,146422.25,146422.25,0.10114200850104983
STM00135,2023-11-01,Standard,8468.36,1.0,1.0,1.37,1.37,0,0.0,LOW,False,,169469.17,169469.17,153430.15,153430.15,0.10114200850104983
STM00135,2023-12-01,Standard,7220.6,3.0,3.0,0.74,0.74,0,0.0,LOW,False,,78342.86,78342.86,160185.55,160185.55,0.10114200850104983
STM00135,2024-01-01,Standard,6783.28,11.0,11.0,0.73,0.73,0,0.0,LOW,False,,152652.75,152652.75,166034.94,166034.94,0.10114200850104983
STM00135,2024-02-01,Standard,6748.16,15.0,15.0,0.43,0.43,0,0.0,LOW,False,,140903.44,140903.44,169845.7,169845.7,0.10114200850104983
STM00135,2024-03-01,Standard,8149.52,23.0,23.0,1.4,1.4,0,0.0,LOW,False,,66334.19,66334.19,174662.42,174662.42,0.10114200850104983
STM00135,2024-04-01,Standard,7464.32,13.0,13.0,1.38,1.38,0,0.0,LOW,False,,121956.67,121956.67,179371.6,179371.6,0.10114200850104983
STM00135,2024-05-01,Standard,6704.43,11.0,11.0,0.54,0.54,0,0.0,LOW,False,,168512.93,168512.93,183670.47,183670.47,0.10114200850104983
STM00135,2024-06-01,Standard,8612.5,24.0,24.0,1.41,1.41,0,0.0,LOW,False,,71710.26,71710.26,190577.69,190577.69,0.10114200850104983
STM00135,2024-07-01,Standard,7621.05,1.0,1.0,1.31,1.31,0,0.0,LOW,False,,99537.23,99537.23,195375.54,195375.54,0.10114200850104983
STM00135,2024-08-01,Standard,6903.93,11.0,11.0,1.38,1.38,0,0.0,LOW,False,,107189.98,107189.98,201019.71,201019.71,0.10114200850104983
STM00135,2024-09-01,Standard,8177.03,23.0,23.0,0.65,0.65,0,0.0,LOW,False,,181534.92,181534.92,207588.88,207588.88,0.10114200850104983
STM00135,2024-10-01,Standard,7859.35,2.0,2.0,1.08,1.08,0,0.0,LOW,False,,83030.69,83030.69,211447.96,211447.96,0.10114200850104983
STM00135,2024-11-01,Standard,7287.41,5.0,5.0,0.47,0.47,0,0.0,LOW,False,,137388.97,137388.97,216565.07,216565.07,0.10114200850104983
STM00135,2024-12-01,Standard,6662.11,1.0,1.0,0.54,0.54,0,0.0,LOW,False,,83736.95,83736.95,221792.96,221792.96,0.10114200850104983
STM00136,2023-01-01,Standard,4175.42,20.0,20.0,1.56,1.56,0,50.7,MEDIUM,False,,267704.6,267704.6,138547.75,138547.75,0.16515593793209402
STM00136,2023-02-01,Standard,4330.65,15.0,15.0,0.63,0.63,0,27.4,LOW,False,,161085.31,161085.31,186260.39,186260.39,0.16515593793209402
STM00136,2023-03-01,Standard,4238.2,5.0,5.0,1.32,1.32,0,20.9,LOW,False,,262732.2,262732.2,190225.63,190225.63,0.16515593793209402
STM00136,2023-04-01,Standard,4060.25,19.0,19.0,0.77,0.77,0,2.1,LOW,False,,406568.13,406568.13,193858.7,193858.7,0.16515593793209402
STM00136,2023-05-01,Standard,3562.57,18.0,18.0,0.67,0.67,0,9.8,LOW,False,,282340.8,282340.8,195561.0,195561.0,0.16515593793209402
STM00136,2023-06-01,Standard,3906.95,11.0,11.0,0.88,0.88,0,45.2,MEDIUM,False,,161601.7,161601.7,199068.0,199068.0,0.16515593793209402
STM00136,2023-07-01,Standard,4202.31,24.0,24.0,1.69,1.69,0,15.6,LOW,False,,229498.58,229498.58,201710.3,201710.3,0.16515593793209402
STM00136,2023-08-01,Standard,4270.28,15.0,15.0,0.8,0.8,0,18.5,LOW,False,,153833.83,153833.83,205713.67,205713.67,0.16515593793209402
STM00136,2023-09-01,Standard,4050.78,4.0,4.0,0.56,0.56,0,1.3,LOW,False,,238043.15,238043.15,209397.09,209397.09,0.16515593793209402
STM00136,2023-10-01,Standard,3907.7,21.0,21.0,0.78,0.78,0,18.8,LOW,False,,299295.09,299295.09,211749.62,211749.62,0.16515593793209402
STM00136,2023-11-01,Standard,3380.49,11.0,11.0,1.23,1.23,0,6.5,LOW,False,,242362.8,242362.8,213422.72,213422.72,0.16515593793209402
STM00136,2023-12-01,Standard,4034.09,10.0,10.0,0.62,0.62,0,18.5,LOW,False,,278035.72,278035.72,216491.93,216491.93,0.16515593793209402
STM00136,2024-01-01,Standard,3570.57,18.0,18.0,1.34,1.34,0,7.5,LOW,False,,259155.33,259155.33,218820.99,218820.99,0.16515593793209402
STM00136,2024-02-01,Standard,3696.68,24.0,24.0,0.49,0.49,0,59.0,MEDIUM,False,,292568.82,292568.82,221556.07,221556.07,0.16515593793209402
STM00136,2024-03-01,Standard,60.01,70.0,70.0,0.85,0.85,0,99.5,HIGH,False,,354036.77,354036.77,221597.2,221597.2,0.16515593793209402
STM00136,2024-04-01,Standard,668.3,111.0,111.0,0.83,0.83,0,99.9,HIGH,False,,325566.28,325566.28,221879.44,221879.44,0.16515593793209402
STM00136,2024-05-01,Standard,1105.75,115.0,115.0,1.69,1.69,0,99.8,HIGH,False,,321671.15,321671.15,222520.56,222520.56,0.16515593793209402
STM00136,2024-06-01,Standard,1089.3,79.0,79.0,1.11,1.11,1,96.4,HIGH,False,,296320.25,296320.25,223527.36,223527.36,0.16515593793209402
STM00136,2024-07-01,Standard,495.32,51.0,51.0,0.57,0.57,1,98.6,HIGH,False,,265443.2,265443.2,138547.75,138547.75,0.16515593793209402
STM00136,2024-08-01,Standard,928.93,15.0,15.0,0.77,0.77,1,86.8,HIGH,False,,231486.58,231486.58,224420.65,224420.65,0.16515593793209402
STM00136,2024-09-01,Standard,270.23,119.0,119.0,1.53,1.53,1,100.0,HIGH,False,,271669.58,271669.58,224653.98,224653.98,0.16515593793209402
STM00136,2024-10-01,Standard,1134.34,50.0,50.0,1.74,1.74,1,99.1,HIGH,False,,243982.7,243982.7,225353.22,225353.22,0.16515593793209402
STM00136,2024-11-01,Standard,1036.24,59.0,59.0,1.56,1.56,1,99.3,HIGH,False,,219075.86,219075.86,226180.57,226180.57,0.16515593793209402
STM00136,2024-12-01,Standard,366.95,70.0,70.0,0.85,0.85,1,98.4,HIGH,False,,277175.43,277175.43,226493.77,226493.77,0.16515593793209402
STM00137,2023-01-01,Standard,2516.7,7.0,7.0,0.79,0.79,0,7.0,LOW,False,,237422.16,237422.16,194707.42,194707.42,0.13314897321657193
STM00137,2023-02-01,Standard,2662.22,6.0,6.0,0.84,0.84,0,4.4,LOW,False,,355466.27,355466.27,196876.48,196876.48,0.13314897321657193
STM00137,2023-03-01,Standard,2424.0,8.0,8.0,1.33,1.33,0,4.7,LOW,False,,186591.85,186591.85,199140.57,199140.57,0.13314897321657193
STM00137,2023-04-01,Standard,2767.13,15.0,15.0,0.7,0.7,0,1.9,LOW,False,,337083.89,337083.89,201790.64,201790.64,0.13314897321657193
STM00137,2023-05-01,Standard,2770.26,15.0,15.0,0.61,0.61,0,2.8,LOW,False,,303253.85,303253.85,203351.04,203351.04,0.13314897321657193
STM00137,2023-06-01,Standard,2354.41,17.0,17.0,1.55,1.55,0,7.1,LOW,False,,393104.54,393104.54,204839.07,204839.07,0.13314897321657193
STM00137,2023-07-01,Standard,3043.13,20.0,20.0,0.6,0.6,0,3.9,LOW,False,,410260.85,410260.85,206355.36,206355.36,0.13314897321657193
STM00137,2023-08-01,Standard,2398.98,23.0,23.0,1.09,1.09,0,10.7,LOW,False,,349171.07,349171.07,208729.98,208729.98,0.13314897321657193
STM00137,2023-09-01,Standard,2407.09,15.0,15.0,0.56,0.56,0,5.7,LOW,False,,249825.48,249825.48,210225.07,210225.07,0.13314897321657193
STM00137,2023-10-01,Standard,2874.1,26.0,26.0,1.58,1.58,0,3.8,LOW,False,,409242.13,409242.13,212309.05,212309.05,0.13314897321657193
STM00137,2023-11-01,Standard,2778.22,23.0,23.0,0.45,0.45,0,1.9,LOW,False,,414609.64,414609.64,213893.91,213893.91,0.13314897321657193
STM00137,2023-12-01,Standard,3021.16,10.0,10.0,1.37,1.37,0,1.3,LOW,False,,311051.11,311051.11,216500.38,216500.38,0.13314897321657193
STM00137,2024-01-01,Standard,3062.9,15.0,15.0,1.35,1.35,0,1.8,LOW,False,,419399.11,419399.11,138547.75,138547.75,0.13314897321657193
STM00137,2024-02-01,Standard,2446.65,3.0,3.0,0.71,0.71,0,1.9,LOW,False,,408631.64,408631.64,220104.93,220104.93,0.13314897321657193
STM00137,2024-03-01,Standard,2775.22,15.0,15.0,0.48,0.48,0,3.6,LOW,False,,366243.02,366243.02,221310.17,221310.17,0.13314897321657193
STM00137,2024-04-01,Standard,2646.64,22.0,22.0,0.6,0.6,0,8.3,LOW,False,,307585.18,307585.18,223282.85,223282.85,0.13314897321657193
STM00137,2024-05-01,Standard,2588.16,7.0,7.0,1.38,1.38,0,2.6,LOW,False,,252788.23,252788.23,224873.77,224873.77,0.13314897321657193
STM00137,2024-06-01,Standard,2995.09,17.0,17.0,0.88,0.88,0,2.5,LOW,False,,334377.35,334377.35,226430.28,226430.28,0.13314897321657193
STM00137,2024-07-01,Standard,2759.12,18.0,18.0,1.41,1.41,0,5.0,LOW,False,,302537.34,302537.34,229029.39,229029.39,0.13314897321657193
STM00137,2024-08-01,Standard,2938.17,1.0,1.0,0.73,0.73,0,0.8,LOW,False,,311122.74,311122.74,231887.08,231887.08,0.13314897321657193
STM00137,2024-09-01,Standard,2429.2,15.0,15.0,1.52,1.52,0,3.9,LOW,False,,352444.67,352444.67,233576.34,233576.34,0.13314897321657193
STM00137,2024-10-01,Standard,3026.84,15.0,15.0,0.65,0.65,0,2.2,LOW,False,,347334.95,347334.95,235062.78,235062.78,0.13314897321657193
STM00137,2024-11-01,Standard,3012.17,3.0,3.0,1.11,1.11,0,1.8,LOW,False,,322115.0,322115.0,237417.13,237417.13,0.13314897321657193
STM00137,2024-12-01,Standard,2376.08,10.0,10.0,0.71,0.71,0,6.1,LOW,False,,244946.85,244946.85,239164.93,239164.93,0.13314897321657193
STM00138,2023-01-01,Standard,5357.44,24.0,24.0,0.8,0.8,0,0.0,LOW,False,,124143.86,124143.86,80638.7,80638.7,0.030726686126901215
STM00138,2023-02-01,Standard,4060.36,25.0,25.0,1.7,1.7,0,0.0,LOW,False,,101828.33,101828.33,82836.44,82836.44,0.030726686126901215
STM00138,2023-03-01,Standard,4001.43,1.0,1.0,0.95,0.95,0,0.0,LOW,False,,73189.28,73189.28,86385.77,86385.77,0.030726686126901215
STM00138,2023-04-01,Standard,4025.29,19.0,19.0,0.55,0.55,0,0.0,LOW,False,,169054.09,169054.09,89153.49,89153.49,0.030726686126901215
STM00138,2023-05-01,Standard,4365.22,25.0,25.0,0.48,0.48,0,0.0,LOW,False,,164360.78,164360.78,91011.28,91011.28,0.030726686126901215
STM00138,2023-06-01,Standard,5003.76,1.0,1.0,0.87,0.87,0,0.0,LOW,False,,158494.36,158494.36,95786.02,95786.02,0.030726686126901215
STM00138,2023-07-01,Standard,4439.32,15.0,15.0,1.04,1.04,0,0.0,LOW,False,,116234.2,116234.2,98897.59,98897.59,0.030726686126901215
STM00138,2023-08-01,Standard,4260.84,17.0,17.0,1.46,1.46,0,0.0,LOW,False,,81455.63,81455.63,102048.37,102048.37,0.030726686126901215
STM00138,2023-09-01,Standard,5381.02,18.0,18.0,0.75,0.75,0,0.0,LOW,False,,122839.49,122839.49,105440.13,105440.13,0.030726686126901215
STM00138,2023-10-01,Standard,5207.08,26.0,26.0,1.28,1.28,0,0.0,LOW,False,,178073.15,178073.15,108331.9,108331.9,0.030726686126901215
STM00138,2023-11-01,Standard,4544.64,10.0,10.0,1.68,1.68,0,0.0,LOW,False,,59681.17,59681.17,138547.75,138547.75,0.030726686126901215
STM00138,2023-12-01,Standard,4472.95,3.0,3.0,1.58,1.58,0,0.0,LOW,False,,158202.86,158202.86,115884.75,115884.75,0.030726686126901215
STM00138,2024-01-01,Standard,4519.78,3.0,3.0,1.54,1.54,0,0.0,LOW,False,,181280.15,181280.15,119464.32,119464.32,0.030726686126901215
STM00138,2024-02-01,Standard,4851.88,4.0,4.0,0.8,0.8,0,0.0,LOW,False,,120649.08,120649.08,121715.8,121715.8,0.030726686126901215
STM00138,2024-03-01,Standard,4021.2,27.0,27.0,0.98,0.98,0,0.0,LOW,False,,131628.81,131628.81,124814.14,124814.14,0.030726686126901215
STM00138,2024-04-01,Standard,4852.55,23.0,23.0,0.65,0.65,0,0.0,LOW,False,,146536.28,146536.28,129210.37,129210.37,0.030726686126901215
STM00138,2024-05-01,Standard,4885.91,15.0,15.0,1.31,1.31,0,0.0,LOW,False,,111615.03,111615.03,133524.89,133524.89,0.030726686126901215
STM00138,2024-06-01,Standard,4208.99,3.0,3.0,1.45,1.45,0,0.0,LOW,False,,170382.73,170382.73,135790.62,135790.62,0.030726686126901215
STM00138,2024-07-01,Standard,4883.68,8.0,8.0,1.13,1.13,0,0.0,LOW,False,,143901.26,143901.26,139217.44,139217.44,0.030726686126901215
STM00138,2024-08-01,Standard,5131.77,13.0,13.0,0.62,0.62,0,0.0,LOW,False,,131432.43,131432.43,141483.18,141483.18,0.030726686126901215
STM00138,2024-09-01,Standard,5213.45,19.0,19.0,1.45,1.45,0,0.0,LOW,False,,67625.37,67625.37,143862.76,143862.76,0.030726686126901215
STM00138,2024-10-01,Standard,5181.92,7.0,7.0,0.81,0.81,0,0.0,LOW,False,,142169.96,142169.96,147323.73,147323.73,0.030726686126901215
STM00138,2024-11-01,Standard,5338.96,12.0,12.0,0.43,0.43,0,0.0,LOW,False,,127101.37,127101.37,150558.52,150558.52,0.030726686126901215
STM00138,2024-12-01,Standard,5342.68,16.0,16.0,1.21,1.21,0,0.0,LOW,False,,94380.06,94380.06,154336.72,154336.72,0.030726686126901215
STM00139,2023-01-01,Standard,3945.97,16.0,16.0,0.56,0.56,0,0.0,LOW,False,,120955.72,120955.72,60199.69,60199.69,0.0
STM00139,2023-02-01,Standard,4642.87,15.0,15.0,0.62,0.62,0,0.0,LOW,False,,85454.48,85454.48,63048.73,63048.73,0.0
STM00139,2023-03-01,Standard,4965.76,2.0,2.0,1.23,1.23,0,0.0,LOW,False,,86047.6,86047.6,66175.91,66175.91,0.0
STM00139,2023-04-01,Standard,4195.71,8.0,8.0,0.9,0.9,0,0.0,LOW,False,,110951.21,110951.21,70214.02,70214.02,0.0
STM00139,2023-05-01,Standard,4715.52,18.0,18.0,1.44,1.44,0,0.0,LOW,False,,81864.52,81864.52,72849.54,72849.54,0.0
STM00139,2023-06-01,Standard,4561.42,12.0,12.0,1.47,1.47,0,0.0,LOW,False,,91973.0,91973.0,76560.01,76560.01,0.0
STM00139,2023-07-01,Standard,3826.78,9.0,9.0,1.08,1.08,0,0.0,LOW,False,,130444.36,130444.36,79620.6,79620.6,0.0
STM00139,2023-08-01,Standard,4287.1,20.0,20.0,0.84,0.84,0,0.0,LOW,False,,80090.25,80090.25,83378.13,83378.13,0.0
STM00139,2023-09-01,Standard,4429.12,16.0,16.0,1.36,1.36,0,0.0,LOW,False,,88865.93,88865.93,87749.37,87749.37,0.0
STM00139,2023-10-01,Standard,3833.8,6.0,6.0,1.46,1.46,0,0.0,LOW,False,,101237.16,101237.16,89503.54,89503.54,0.0
STM00139,2023-11-01,Standard,4229.48,6.0,6.0,0.91,0.91,0,0.0,LOW,False,,56068.42,56068.42,92748.33,92748.33,0.0
STM00139,2023-12-01,Standard,4097.9,23.0,23.0,0.68,0.68,0,0.0,LOW,False,,118216.54,118216.54,94768.13,94768.13,0.0
STM00139,2024-01-01,Standard,4241.98,19.0,19.0,1.02,1.02,0,0.0,LOW,False,,115994.64,115994.64,97790.33,97790.33,0.0
